id,proper,dist,con,comp,comp_primary,lum,temp,rad,lifetime
34631,,284.394208,Mon,1,34631,44.136714346343965,7398.8967764907065,4.08246105331814,668
28253,,286.3915306,Mon,1,28253,64.68446641717216,8249.126265479448,3.9759424059117072,508
32290,,294.1387806,Mon,1,32290,15.488166189124813,7258.381277715198,2.512907090895513,1412
28249,,294.6701604,Mon,1,28249,24.6376907672177,7258.381277715198,3.169395462483124,1013
32707,,297.6278158,Mon,1,32707,14.203651240480115,7330.959453205104,2.359034825104253,1502
30144,,301.2003582,Mon,1,30144,22.42848815869284,7788.1976919552135,2.626528110990034,1084
30655,,308.0264194,Mon,1,30655,46.81661397243642,4660.245577327604,10.598353016887982,640
37288,,310.9628718,Mon,1,37288,31.21763510848165,8545.552811593956,2.5738051302146556,856
32752,,325.8741262,Mon,1,32752,26.01357256653131,9990.066504658438,1.7191716008361746,975
33913,,332.5178416,Mon,1,33913,37.393834364315154,8783.830661819007,2.6661714756179493,752
30255,,333.19698999999997,Mon,1,30255,15.936758810287664,8932.11144502297,1.6832465033321808,1384
29067,,341.21335500000004,Mon,1,29067,24.84276893696803,5061.640605960705,6.544453346897165,1007
32844,,342.647004,Mon,1,32844,27.214477464543663,9519.697182099015,1.936465301053048,944
31979,,344.45610919999996,Mon,1,31979,80.02026771193327,3756.28706867479,21.327425657306218,437
32786,,354.1801312,Mon,1,32786,16.73400906839313,6361.8015283728,3.400131822380224,1336
30314,,356.5026752,Mon,1,30314,22.55277566745248,9401.730386808322,1.8073422517155253,1080
29440,,361.240404,Mon,1,29440,17.897814394089608,4457.139998090821,7.16379972992603,1273
38300,,365.2856102,Mon,1,38300,18.29784734295414,7617.881421866805,2.4796339313932383,1253
32492,,368.1715016,Mon,1,32492,179.14306484060262,4516.958061619925,22.06804548954157,245
39214,,374.5121772,Mon,1,39214,33.419504002611426,5909.42565853523,5.568848973893828,815
31308,,376.6742308,Mon,1,31308,30.81768416611512,10251.712375722911,1.776900710770445,864
34677,,384.2166272,Mon,1,34677,264.24087573219475,10188.03714760263,5.2683539803776025,186
32995,,384.669719,Mon,1,32995,36.57631930094521,4835.866735501824,8.699761335351266,764
33782,,386.0355184,Mon,1,33782,26.94014941063668,5491.244083687116,5.790478993099302,951
36581,,393.0119578,Mon,1,36581,23.659196974857572,10421.504734668133,1.5065901606513405,1043
35034,,395.39387020000004,Mon,1,35034,53.35805618460333,4362.396422367698,12.912363101403301,583
30032,,399.754838,Mon,1,30032,21.91795343844129,7411.39714946956,2.867185653161943,1102
29062,,400.7370262,Mon,1,29062,27.72043237577702,9338.741462731488,2.030856710553271,932
30529,,401.7241074,Mon,1,30529,36.7113199687964,9256.197872384579,2.3789796494828006,762
38198,,402.2196052,Mon,1,38198,45.49880601500485,4455.034400111444,11.432833096326727,654
29954,,414.4853776,Mon,1,29954,45.7088189614875,10695.372424505926,1.988218742921987,652
36462,,421.44713800000005,Mon,1,36462,34.22945623160411,4576.2618171049635,9.39797445941674,801
37707,,436.68002559999996,Mon,1,37707,29.45777902339458,4277.570782744916,9.978415355908988,892
31592,,442.6051224,Mon,1,31592,54.60092497542736,4558.520175773521,11.962121920383566,574
39100,,449.93092200000007,Mon,1,39100,220.3941181810109,3831.5009260072775,34.01873165145484,211
34987,,451.8007004,Mon,1,34987,45.16479049291119,4993.73674617288,9.065770049606467,657
33285,,454.3176596,Mon,1,33285,73.7224908104336,11326.5724601966,2.2514327116792847,463
36158,,456.86267200000003,Mon,1,36158,29.977816715823817,4716.48182136663,8.279796394823624,881
32903,,460.0845494,Mon,1,32903,52.335936518675794,4798.64758083455,10.56861981406441,591
29863,,462.0397922,Mon,1,29863,33.604698246069944,4628.088711647841,9.104427401608634,812
29922,,470.02875639999996,Mon,1,29922,129.77767816857812,4233.601329819582,21.381396601469362,309
29506,,476.2043748,Mon,1,29506,36.04126286491436,10175.407743557467,1.9505287004950982,772
37548,,479.00153979999993,Mon,1,37548,32.329575336809405,4943.405869870266,7.827146260674382,835
30521,,480.41235479999995,Mon,1,30521,47.03270964407775,10475.020398275003,2.1025495159930583,638
39513,,487.59332159999997,Mon,1,39513,53.604345781614285,4607.662061492711,11.600981885109759,581
32447,,492.7492388,Mon,1,32447,245.6970827636836,3956.950073322008,33.67711236155439,196
31582,,497.256018,Mon,1,31582,56.23413251903491,4032.315245480695,15.514830365852696,562
29578,,498.0154116,Mon,1,29578,514.7543199312626,4087.7580809564797,45.67574246767465,115
29844,,514.5110194,Mon,1,29844,47.42419852602447,4326.462366380157,12.37628000405071,635
39944,,519.4268534,Mon,1,39944,45.7088189614875,4556.312641761511,10.955418037763607,652
35639,,526.1289586,Mon,1,35639,72.97935152144484,5650.006059514565,9.002396975265164,466
30725,,526.9790358,Mon,1,30725,58.183521104807205,11000.85376399668,2.1203287592355697,548
32573,,526.9790358,Mon,1,32573,38.79716572936907,4999.097967187286,8.384413561126305,733
36019,,530.4064192,Mon,1,36019,37.531852423791385,8361.674123683038,2.947606538503008,750
35980,,533.0065594,Mon,1,35980,45.12321133443373,10226.136026741657,2.1608909787230997,658
33067,,533.8788182,Mon,1,33067,64.86344335482381,8369.84300771283,3.8674202155844184,507
32388,,540.0661798000001,Mon,1,32388,130.01695780332912,10766.376279729628,3.309153239738989,309
31079,,550.0844341999999,Mon,1,31079,39.99447497610976,7367.846405765911,3.918996355919511,717
33097,,551.9457314,Mon,1,33097,166.2646796893537,8427.521761441318,6.107397990832498,259
31201,,553.8200766,Mon,1,31201,230.99362801731854,12140.620775386325,3.4687595787003906,204
35656,,554.7618160000001,Mon,1,35656,48.88774438941447,10838.442605005413,2.0022680749853135,621
29250,,555.7071436,Mon,1,29250,87.65970403212789,10002.18852270849,3.148226101394029,409
30528,,555.7071436,Mon,1,30528,57.916192108311975,4833.366487053389,10.958636817502619,550
33806,,561.445654,Mon,1,33806,47.38053933388255,3813.165305284706,15.92519362577387,635
31082,,562.4138156,Mon,1,31082,115.1330474155817,4749.952630336402,15.998432378119922,337
34468,,562.4138156,Mon,1,34468,42.579445358259676,7894.463063096173,3.5221738871076838,685
30554,,564.3599248,Mon,1,30554,70.46930689671467,4651.009949199891,13.054536295877147,478
30535,,566.3194082,Mon,1,30535,72.31027280500616,8614.654039609362,3.854608768227332,469
33790,,571.2783006000001,Mon,1,33790,218.17249589883,3532.3214644343193,39.82314420479688,213
29328,,574.2956505999999,Mon,1,29328,91.033239967991,11231.323161835167,2.544451283051284,398
